Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,Att (GK),PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA
Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,33,1990,34,34,3060,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1055,1412,74.7,29010,21712,217,219,99.1,508,513,99.0,318,664,47.9,1,0.2,0.1,0.8,2,24,2,0,1,1072,336,87,0,1,0,0,0,0,0,0,1055,4,0,6,0.18,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,19,2,1521,1225,1492,31,0,0,1521,0,0,0.0,0,0.0,817,3787,2092,0,0,0,0,0,735,0,1,0,0,1,6,0,0,1,0,102,4,1,80.0,66.0,1.94,211.0,143.0,69.7,13.0,7.0,14.0,2.0,5.9,5.0,2.0,3.0,0.0,60.0,2.0,3.0,9.0,1.0,68.6,0.31,3.6,0.11,208.0,529.0,39.3,1159.0,165.0,33.7,32.7,249.0,55.4,44.9,545.0,31.0,5.7,73.0,2.15,16.7
Oliver Christensen,dk DEN,GK,Fiorentina,it Serie A,24,1999,4,4,360,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,146,190,76.8,3678,2601,33,33,100.0,68,71,95.8,43,83,51.8,0,0.0,0.0,0.0,0,2,0,0,0,164,26,6,0,0,0,0,0,0,0,0,146,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,197,143,197,0,0,0,197,0,0,0.0,0,0.0,122,556,321,0,0,0,1,0,117,0,0,0,0,2,1,0,0,2,0,8,0,0,0.0,9.0,2.25,19.0,10.0,63.2,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.7,0.15,-4.3,-1.08,23.0,61.0,37.7,170.0,15.0,31.8,31.0,20.0,35.0,33.7,32.0,1.0,3.1,9.0,2.25,19.5
Pau López,es ESP,GK,Marseille,fr Ligue 1,28,1994,33,33,2939,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,924,1195,77.3,21981,14438,212,213,99.5,499,506,98.6,202,462,43.7,0,0.5,0.1,-0.5,2,19,2,0,0,964,229,80,0,0,0,0,0,0,0,0,924,2,1,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,1,1258,780,1216,42,0,0,1258,0,0,0.0,0,0.0,946,5033,3149,0,0,0,1,0,718,0,1,0,0,0,12,0,0,0,0,38,3,0,100.0,39.0,1.19,124.0,86.0,71.0,13.0,11.0,9.0,7.0,21.2,3.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,32.6,0.24,-5.4,-0.17,93.0,325.0,28.6,1044.0,113.0,24.8,29.4,149.0,44.3,37.3,406.0,15.0,3.7,25.0,0.77,13.9
Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,31,1992,38,38,3420,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1094,1391,78.6,27525,19971,281,282,99.6,548,553,99.1,260,544,47.8,0,0.7,0.1,-0.7,3,17,2,0,0,1065,321,75,1,5,0,0,0,0,0,0,1094,5,1,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,12,1,1473,1247,1463,10,0,0,1473,6,6,100.0,0,0.0,897,3989,2406,0,0,0,2,1,794,0,2,0,0,0,8,0,0,0,0,46,8,0,100.0,46.0,1.21,168.0,121.0,75.6,25.0,6.0,7.0,12.0,31.6,7.0,5.0,1.0,1.0,16.7,5.0,0.0,8.0,0.0,51.1,0.28,5.1,0.13,155.0,420.0,36.9,1140.0,178.0,25.6,30.0,246.0,52.0,44.8,534.0,41.0,7.7,33.0,0.87,13.2
Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,35,1987,9,9,810,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,229,300,76.3,6220,4414,55,55,100.0,105,108,97.2,68,136,50.0,0,0.0,0.0,0.0,0,2,0,0,0,234,66,29,0,0,0,0,0,0,0,0,229,0,0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,314,279,314,0,0,0,314,0,0,0.0,0,0.0,170,784,465,0,0,0,0,0,163,0,1,0,0,0,1,0,0,0,0,7,1,0,100.0,17.0,1.89,36.0,20.0,52.8,2.0,1.0,6.0,2.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,11.5,0.32,-4.5,-0.51,40.0,104.0,38.5,263.0,39.0,33.5,32.8,37.0,43.2,39.6,127.0,1.0,0.8,3.0,0.33,12.1
Pepe Reina,es ESP,GK,Villarreal,es La Liga,40,1982,2,2,180,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,57,69,82.6,1467,1057,11,11,100.0,32,32,100.0,14,26,53.8,0,0.0,0.0,0.0,0,2,0,0,0,55,14,3,0,0,0,0,0,0,0,0,57,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,73,69,73,0,0,0,73,0,0,0.0,0,0.0,47,274,156,0,0,0,0,0,39,0,2,1,0,0,0,0,0,0,0,0,1,0,100.0,2.0,1.0,9.0,7.0,77.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.21,-0.1,-0.05,6.0,18.0,33.3,58.0,12.0,24.1,30.2,11.0,36.4,38.8,38.0,1.0,2.6,0.0,0.0,5.3
Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,25,1998,22,22,1980,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,667,71.8,13030,9307,81,81,100.0,238,240,99.2,159,344,46.2,0,0.0,0.0,0.0,0,4,0,0,0,484,182,52,0,0,0,0,0,0,0,0,479,1,0,3,0.14,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,3,706,602,704,2,0,0,706,1,1,100.0,0,0.0,493,2730,1432,0,0,0,0,0,303,0,0,0,0,0,1,0,0,0,0,26,3,0,100.0,32.0,1.45,97.0,65.0,72.2,11.0,5.0,6.0,5.0,22.7,6.0,5.0,1.0,0.0,16.7,5.0,1.0,6.0,1.0,32.0,0.27,1.0,0.05,82.0,249.0,32.9,536.0,91.0,32.5,32.1,130.0,57.7,43.5,282.0,22.0,7.8,19.0,0.86,11.3
Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,28,1995,7,7,630,0,0.0,0,1,0,0.0,0.14,0.0,0.0,0.0,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0,218,266,82.0,5646,3603,37,37,100.0,116,117,99.1,65,112,58.0,0,0.0,0.0,0.0,0,0,0,0,0,197,69,16,0,2,0,0,0,0,0,0,218,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,279,235,277,1,1,1,279,0,0,0.0,0,0.0,153,818,485,0,0,0,0,0,140,0,0,0,0,0,1,0,0,0,0,12,2,0,100.0,8.0,1.14,24.0,16.0,66.7,3.0,1.0,3.0,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2,0.34,0.2,0.02,27.0,68.0,39.7,213.0,28.0,22.1,29.5,53.0,39.6,36.3,82.0,5.0,6.1,9.0,1.29,16.2
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33,33,2970,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,979,1231,79.5,26917,18308,146,146,100.0,499,506,98.6,330,571,57.8,0,0.2,0.1,-0.2,2,13,2,0,0,970,257,81,0,1,0,0,0,0,0,0,979,4,0,4,0.12,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,8,0,1314,1099,1311,3,0,0,1314,0,0,0.0,0,0.0,726,3411,2221,0,0,0,1,1,743,0,3,0,0,2,2,0,0,2,0,44,1,0,100.0,35.0,1.06,126.0,90.0,77.0,15.0,8.0,10.0,8.0,24.2,7.0,6.0,1.0,0.0,14.3,6.0,3.0,5.0,0.0,40.2,0.27,5.2,0.16,164.0,382.0,42.9,1051.0,120.0,29.0,32.1,176.0,43.8,38.2,307.0,7.0,2.3,23.0,0.7,14.6
Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27,1995,36,36,3240,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,735,1249,58.8,28267,23581,74,74,100.0,251,258,97.3,407,911,44.7,0,0.2,0.1,-0.2,4,50,1,0,0,820,426,126,0,2,0,0,0,0,0,0,735,3,0,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,14,0,1325,1084,1304,22,0,0,1325,3,3,100.0,0,0.0,670,3958,2410,0,0,0,1,0,563,0,2,0,0,1,4,0,0,0,0,42,5,2,71.4,43.0,1.19,138.0,95.0,71.7,7.0,15.0,14.0,9.0,25.0,5.0,4.0,1.0,0.0,20.0,4.0,1.0,4.0,1.0,41.8,0.27,-0.2,-0.01,322.0,795.0,40.5,946.0,117.0,60.9,44.7,300.0,73.0,54.3,502.0,33.0,6.6,28.0,0.78,13.7
Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,33,1990,13,13,1170,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,406,470,86.4,9045,4821,112,112,100.0,213,213,100.0,81,145,55.9,0,0.0,0.0,0.0,0,2,0,0,1,351,119,22,0,0,0,0,0,0,0,0,406,0,0,1,0.08,1,0,0,0,0,0,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,8,1,497,349,481,16,0,0,497,0,0,0.0,0,0.0,283,1193,682,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,12,6,0,100.0,9.0,0.69,41.0,33.0,78.0,9.0,4.0,0.0,5.0,38.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.3,0.25,2.3,0.17,22.0,79.0,27.8,373.0,58.0,12.9,25.1,97.0,32.0,32.2,175.0,7.0,4.0,14.0,1.08,14.5
Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,23,1999,12,12,1080,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,277,376,73.7,6996,5167,55,55,100.0,148,150,98.7,73,170,42.9,0,0.0,0.0,0.0,0,1,0,0,1,271,105,25,0,0,0,0,0,0,0,0,277,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,5,1,401,348,399,2,0,0,401,0,0,0.0,0,0.0,281,1577,879,0,0,0,0,0,166,0,1,0,0,0,2,0,0,0,0,16,4,1,80.0,10.0,0.83,54.0,45.0,81.5,9.0,2.0,1.0,7.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.7,0.29,5.7,0.47,39.0,121.0,32.2,296.0,68.0,31.1,32.0,80.0,36.3,33.4,160.0,13.0,8.1,7.0,0.58,11.0
Raffaele Di Gennaro,it ITA,GK,Inter,it Serie A,29,1993,1,0,23,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,19,16,18,1,0,0,19,0,0,0.0,0,0.0,18,72,57,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13,0.5,2.08,1.0,2.0,50.0,15.0,3.0,13.3,25.2,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
Raúl Fernández,es ESP,GK,Granada,es La Liga,35,1988,4,4,280,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,69,107,64.5,2057,1530,9,9,100.0,38,40,95.0,22,56,39.3,0,0.0,0.0,0.0,0,1,0,0,0,73,32,15,0,0,0,0,0,0,0,0,69,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,2,115,90,115,0,0,0,115,0,0,0.0,0,0.0,58,357,205,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,11.0,3.54,17.0,7.0,35.3,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.8,0.46,-2.2,-0.71,14.0,47.0,29.8,88.0,10.0,37.5,35.7,17.0,82.4,62.1,36.0,4.0,11.1,11.0,3.54,17.3
Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29,1994,1,0,4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0,0,0.0,0,5,0.0,0,0.0,0.0,0.0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,6,5,6,0,0,0,6,0,0,0.0,0,0.0,2,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1.0,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,-0.9,-19.2,0.0,5.0,0.0,4.0,0.0,100.0,53.8,1.0,100.0,63.0,1.0,1.0,100.0,0.0,0.0,3.5
Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,16,16,1433,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,500,609,82.1,11860,7720,135,136,99.3,250,257,97.3,112,211,53.1,0,0.0,0.0,0.0,0,8,0,0,1,487,120,29,0,2,0,0,0,0,0,0,500,2,0,2,0.13,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,11,3,649,561,644,5,0,0,649,0,0,0.0,0,0.0,392,1890,1130,0,0,0,1,0,360,0,2,0,0,0,1,0,0,0,0,20,3,0,100.0,25.0,1.57,78.0,52.0,70.5,5.0,4.0,7.0,3.0,18.8,3.0,2.0,1.0,0.0,33.3,2.0,0.0,3.0,0.0,24.2,0.28,-0.8,-0.05,61.0,147.0,41.5,516.0,87.0,21.3,28.1,91.0,40.7,33.7,202.0,19.0,9.4,27.0,1.7,15.8
Robin Olsen,se SWE,GK,Aston Villa,eng Premier League,33,1990,5,4,405,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,165,203,81.3,3545,2046,49,49,100.0,89,90,98.9,26,63,41.3,0,0.0,0.0,0.0,0,1,0,0,0,163,40,13,0,0,0,0,0,0,0,0,165,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,216,200,215,1,0,0,216,0,0,0.0,0,0.0,131,626,303,0,0,0,0,0,115,0,0,0,0,0,2,0,0,0,0,4,2,0,100.0,13.0,2.89,34.0,20.0,61.8,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,11.1,0.3,-1.9,-0.43,15.0,48.0,31.3,176.0,19.0,20.5,27.1,27.0,44.4,35.9,46.0,6.0,13.0,1.0,0.22,8.4
Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,28,1994,30,30,2700,0,0.0,0,1,0,0.0,0.03,0.0,0.0,0.0,12.3,0,0,0,0.0,0.0,0.01,0.0,0.0,663,1045,63.4,20560,15846,116,117,99.1,261,269,97.0,283,648,43.7,0,0.0,0.1,0.0,1,21,0,0,1,772,267,90,0,2,0,0,0,0,0,0,663,6,2,10,0.33,8,1,1,0,0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,2,5,40.0,3,1,0,1,1,3,19,1,1123,877,1098,23,3,3,1123,1,1,100.0,0,0.0,610,3522,1858,0,0,0,1,0,503,0,3,0,0,1,4,0,0,1,0,36,9,1,90.0,48.0,1.6,128.0,81.0,64.8,7.0,12.0,11.0,7.0,23.3,4.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,49.2,0.37,2.2,0.07,180.0,512.0,35.2,862.0,146.0,47.3,38.5,177.0,58.8,46.4,393.0,42.0,10.7,48.0,1.6,16.0
Rubén Blanco,es ESP,GK,Marseille,fr Ligue 1,28,1995,2,1,121,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,43,51,84.3,1046,765,15,15,100.0,17,17,100.0,11,19,57.9,0,0.0,0.0,0.0,0,2,0,0,2,36,15,5,0,0,0,0,0,0,0,0,43,0,0,1,0.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,54,35,52,2,0,0,54,0,0,0.0,0,0.0,34,173,122,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2.0,1.49,6.0,4.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.21,-0.7,-0.55,5.0,12.0,41.7,41.0,6.0,26.8,28.4,10.0,10.0,27.0,24.0,4.0,16.7,1.0,0.74,10.4
Rui Patrício,pt POR,GK,Roma,it Serie A,35,1988,23,23,2070,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,493,630,78.3,12956,9189,121,121,100.0,230,233,98.7,140,273,51.3,0,0.0,0.0,0.0,0,4,0,0,0,442,187,50,0,0,0,0,0,0,0,0,493,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,1,657,612,656,1,0,0,657,0,0,0.0,0,0.0,349,1704,1021,0,0,0,0,0,302,0,1,0,0,1,1,0,0,1,0,12,2,0,100.0,27.0,1.17,74.0,49.0,66.2,11.0,5.0,7.0,6.0,26.1,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,23.4,0.29,-1.6,-0.07,90.0,211.0,42.7,492.0,86.0,31.5,31.0,137.0,40.9,34.9,309.0,16.0,5.2,8.0,0.35,11.7
Rui Silva,pt POR,GK,Betis,es La Liga,29,1994,28,28,2475,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,669,958,69.8,18063,12611,124,124,100.0,324,327,99.1,218,501,43.5,0,0.0,0.0,0.0,0,8,0,0,1,671,284,101,0,0,0,0,0,0,0,0,669,3,0,2,0.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,13,1,1017,841,1012,5,0,0,1017,1,1,100.0,0,0.0,558,3004,1563,0,0,0,0,0,435,1,4,0,0,2,7,0,0,2,1,41,10,3,76.9,36.0,1.31,120.0,85.0,75.8,10.0,9.0,9.0,9.0,32.1,8.0,7.0,1.0,0.0,12.5,7.0,2.0,3.0,2.0,37.5,0.26,3.5,0.13,129.0,380.0,33.9,772.0,119.0,36.0,33.5,183.0,55.7,43.0,375.0,31.0,8.3,34.0,1.24,14.9
Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,27,1996,6,6,540,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,128,212,60.4,4450,3581,26,26,100.0,35,35,100.0,67,150,44.7,0,0.0,0.0,0.0,0,5,0,0,0,123,89,18,0,0,0,0,0,0,0,0,128,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,0,237,209,237,0,0,0,237,0,0,0.0,0,0.0,132,787,511,0,0,0,0,0,76,0,1,0,0,0,2,0,0,0,0,4,1,2,33.3,11.0,1.83,37.0,26.0,73.0,2.0,2.0,2.0,1.0,16.7,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.5,0.35,1.5,0.26,51.0,125.0,40.8,141.0,28.0,51.1,40.3,71.0,74.6,49.8,116.0,8.0,6.9,0.0,0.0,7.8
Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35,1987,3,3,270,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,80,104,76.9,1770,1171,24,25,96.0,44,45,97.8,12,34,35.3,0,0.0,0.0,0.0,0,0,0,0,0,69,35,12,0,0,0,0,0,0,0,0,80,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,107,95,106,1,0,0,107,0,0,0.0,0,0.0,71,371,214,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,4,2,1,66.7,6.0,2.0,14.0,8.0,57.1,0.0,1.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,0.33,-1.3,-0.44,5.0,24.0,20.8,81.0,13.0,16.0,26.1,23.0,47.8,39.0,32.0,3.0,9.4,3.0,1.0,13.4
Sam Johnstone,eng ENG,GK,Crystal Palace,eng Premier League,30,1993,20,20,1796,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,343,599,57.3,11568,8793,45,46,97.8,143,147,97.3,155,401,38.7,0,0.0,0.0,0.0,0,13,0,0,0,408,186,45,0,3,0,0,0,0,0,0,343,5,0,2,0.1,1,1,0,0,0,0,1,0.05,0,1,0,0,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,5,0,640,539,637,3,0,0,640,0,0,0.0,0,0.0,350,2039,1281,0,0,0,0,0,287,0,1,0,0,1,0,0,0,1,0,13,2,1,66.7,27.0,1.35,67.0,41.0,62.7,5.0,6.0,9.0,6.0,30.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,20.0,0.27,-6.0,-0.3,117.0,355.0,33.0,453.0,63.0,55.0,41.2,141.0,75.2,52.8,339.0,24.0,7.1,12.0,0.6,11.2
Samuele Perisan,it ITA,GK,Empoli,it Serie A,25,1997,1,1,90,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,27,34,79.4,551,340,10,10,100.0,11,11,100.0,5,12,41.7,0,0.0,0.0,0.0,0,0,0,0,0,21,13,1,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,33,32,33,0,0,0,33,0,0,0.0,0,0.0,13,61,53,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.14,-1.3,-1.32,1.0,8.0,12.5,22.0,8.0,27.3,26.3,12.0,16.7,29.6,18.0,0.0,0.0,1.0,1.0,21.0
